    ,color          ,director_name                   ,duration,actor_3_facebook_likes,actor_2_name                ,actor_1_facebook_likes,gross      ,genres                                                          ,actor_1_name               ,num_voted_users,actor_3_name                 ,language  ,country             ,content_rating,budget       ,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
4343,Color          ,Steve Buscemi                   ,95.0    ,636.0                 ,Debi Mazar                  ,12000.0               ,695229.0   ,Comedy|Drama                                                    ,Chris Gauthier             ,6555.0         ,Eva Bourne                   ,English   ,Canada              ,R             ,1100000.0    ,2010.0    ,95.0                  ,6.1       ,2.35        ,0.0
4344,Color          ,Ham Tran                        ,135.0   ,5.0                   ,Kieu Chinh                  ,51.0                  ,638951.0   ,Drama                                                           ,Iko Uwais                  ,148221.0       ,Donny Alamsyah               ,Indonesian,Indonesia           ,R             ,1100000.0    ,2011.0    ,342.0                 ,7.6       ,1.85        ,51000.0
4345,Color          ,Rich Cowan                      ,105.0   ,548.0                 ,Karen Allen                 ,2000.0                ,609042.0   ,Drama                                                           ,Johnny Pacar               ,737.0          ,Matthew R. Anderson          ,English   ,USA                 ,R             ,1100000.0    ,2010.0    ,745.0                 ,3.0       ,1.85        ,444.0
4346,Color          ,Boris Rodriguez                 ,83.0    ,98.0                  ,Thure Lindhardt             ,413.0                 ,1521.0     ,Comedy|Horror                                                   ,Piero Maggiò               ,332.0          ,Joe Marino                   ,English   ,Italy               ,R             ,1100000.0    ,2013.0    ,0.0                   ,2.6       ,2.35        ,200.0
4347,Color          ,Harold Becker                   ,111.0   ,652.0                 ,Miko Hughes                 ,13000.0               ,32940507.0 ,Action|Crime|Drama|Thriller                                     ,Humphrey Bogart            ,387508.0       ,Conrad Veidt                 ,English   ,USA                 ,PG            ,950000.0     ,1942.0    ,607.0                 ,8.6       ,1.37        ,23000.0
4348,Color          ,                                ,60.0    ,109.0                 ,Tucker Smallwood            ,210.0                 ,           ,Drama|Sci-Fi                                                    ,Talia Zucker               ,9465.0         ,Martin Sharpe                ,English   ,Australia           ,R             ,1400000.0    ,2008.0    ,5.0                   ,6.1       ,1.85        ,0.0
4349,Color          ,Sadyk Sher-Niyaz                ,135.0   ,0.0                   ,Aziz Muradillayev           ,0.0                   ,           ,Action|Biography|Drama|History                                  ,Ranbir Kapoor              ,11010.0        ,Gauhar Khan                  ,Hindi     ,India               ,              ,             ,2009.0    ,22.0                  ,7.5       ,            ,773.0
4350,Color          ,Paul Donovan                    ,88.0    ,13.0                  ,Lenore Zann                 ,232.0                 ,           ,Action|Sci-Fi                                                   ,Bruce Dern                 ,20678.0        ,Jesse Vint                   ,English   ,USA                 ,GP            ,1000000.0    ,1972.0    ,184.0                 ,6.7       ,1.85        ,0.0
4351,Black and White,Jonathan Kesselman              ,87.0    ,624.0                 ,Adam Goldberg               ,2000.0                ,19539.0    ,Comedy                                                          ,Sylvester Stallone         ,375240.0       ,Carl Weathers                ,English   ,USA                 ,PG            ,960000.0     ,1976.0    ,1000.0                ,8.1       ,1.33        ,0.0
4352,Color          ,Arjun Sablok                    ,97.0    ,40.0                  ,Uday Chopra                 ,374.0                 ,100358.0   ,Comedy|Musical|Romance                                          ,Christopher Abbott         ,512.0          ,Gitte Witt                   ,English   ,Norway              ,Not Rated     ,1100000.0    ,2014.0    ,287.0                 ,4.9       ,2.35        ,234.0
4353,Color          ,Craig Moss                      ,82.0    ,134.0                 ,Bryan Callen                ,700.0                 ,           ,Comedy                                                          ,Jamie Lee Curtis           ,46493.0        ,Janet Leigh                  ,English   ,USA                 ,R             ,1000000.0    ,1980.0    ,826.0                 ,6.8       ,2.35        ,7000.0
4354,Color          ,Tyler Oliver                    ,103.0   ,511.0                 ,Chloe Bridges               ,35000.0               ,           ,Horror|Romance|Thriller                                         ,Albert Finney              ,8508.0         ,Hugh Griffith                ,English   ,UK                  ,Unrated       ,1000000.0    ,1963.0    ,269.0                 ,6.8       ,1.37        ,328.0
4355,Black and White,Alfred Hitchcock                ,130.0   ,333.0                 ,Joan Fontaine               ,1000.0                ,           ,Drama|Film-Noir|Mystery|Thriller                                ,Shelley Hennig             ,44329.0        ,Heather Sossaman             ,English   ,USA                 ,R             ,1000000.0    ,2014.0    ,305.0                 ,5.7       ,1.85        ,13000.0
4356,Color          ,Steve Miner                     ,87.0    ,59.0                  ,Adrienne King               ,309.0                 ,19100000.0 ,Horror|Mystery|Thriller                                         ,Robert De Niro             ,507063.0       ,Peter Boyle                  ,English   ,USA                 ,R             ,1300000.0    ,1976.0    ,745.0                 ,8.3       ,1.85        ,35000.0
4357,Black and White,Billy Wilder                    ,101.0   ,66.0                  ,Jane Wyman                  ,287.0                 ,           ,Drama|Film-Noir                                                 ,Patrick Macnee             ,22773.0        ,Dee Wallace                  ,English   ,USA                 ,R             ,1000000.0    ,1981.0    ,823.0                 ,6.6       ,1.85        ,0.0
4358,Color          ,Douglas Cheek                   ,96.0    ,132.0                 ,John Heard                  ,796.0                 ,           ,Horror|Sci-Fi                                                   ,Ursula Andress             ,116642.0       ,Lois Maxwell                 ,English   ,UK                  ,Approved      ,1100000.0    ,1962.0    ,275.0                 ,7.3       ,1.37        ,5000.0
4359,Color          ,Youssef Delara                  ,80.0    ,183.0                 ,Jenni Rivera                ,2000.0                ,2833383.0  ,Drama|Music                                                     ,Jesse McCartney            ,52642.0        ,Jonathan Sadowski            ,English   ,USA                 ,R             ,1000000.0    ,2012.0    ,466.0                 ,5.0       ,1.85        ,24000.0
4360,Color          ,Deryck Broom                    ,87.0    ,397.0                 ,Omar Benson Miller          ,578.0                 ,           ,Animation                                                       ,Andrew Robinson            ,76407.0        ,Clare Higgins                ,English   ,UK                  ,R             ,1000000.0    ,1987.0    ,209.0                 ,7.0       ,1.85        ,0.0
4361,Color          ,Henry Hathaway                  ,92.0    ,48.0                  ,Jean Peters                 ,469.0                 ,           ,Crime|Film-Noir|Thriller                                        ,Benjamin A. Onyango        ,4501.0         ,Maria Canals-Barrera         ,English   ,USA                 ,PG            ,5000000.0    ,2016.0    ,420.0                 ,3.4       ,2.35        ,0.0
4362,Black and White,John Ford                       ,118.0   ,137.0                 ,Walter Pidgeon              ,595.0                 ,           ,Drama|Family                                                    ,Julian Morris              ,23021.0        ,Lindy Booth                  ,English   ,USA                 ,PG-13         ,1000000.0    ,2005.0    ,989.0                 ,5.9       ,2.35        ,816.0
4363,Color          ,                                ,27.0    ,201.0                 ,Riley Keough                ,934.0                 ,           ,Drama                                                           ,Hiroshi Abe                ,5442.0         ,Sakae Kimura                 ,Japanese  ,Japan               ,PG            ,1000000000.0 ,1999.0    ,3.0                   ,6.0       ,2.35        ,339.0
4364,Color          ,Spike Lee                       ,123.0   ,161.0                 ,Elvis Nolasco               ,3000.0                ,           ,Comedy|Romance|Thriller                                         ,Ryan Gosling               ,141425.0       ,John Doman                   ,English   ,USA                 ,R             ,3500000.0    ,2010.0    ,2000.0                ,7.4       ,1.66        ,25000.0
4365,Color          ,Steven Soderbergh               ,100.0   ,65.0                  ,Laura San Giacomo           ,828.0                 ,24741700.0 ,Drama                                                           ,Kevin Zegers               ,36321.0        ,Paul Borghese                ,English   ,USA                 ,R             ,1000000.0    ,2005.0    ,508.0                 ,7.4       ,1.85        ,0.0
4366,Color          ,James Wan                       ,103.0   ,651.0                 ,Monica Potter               ,2000.0                ,55153403.0 ,Horror|Mystery|Thriller                                         ,Fernanda Andrade           ,30570.0        ,Brian Johnson                ,English   ,USA                 ,R             ,1000000.0    ,2012.0    ,169.0                 ,4.2       ,1.85        ,12000.0
4367,Color          ,Jay Chandrasekhar               ,100.0   ,422.0                 ,Daniel von Bargen           ,816.0                 ,18488314.0 ,Comedy|Crime|Mystery                                            ,Charles Napier             ,7584.0         ,Harrison Page                ,English   ,USA                 ,X             ,900000.0     ,1970.0    ,46.0                  ,6.2       ,2.35        ,0.0
4368,Color          ,Giovanni Zelko                  ,99.0    ,434.0                 ,Harry Lennix                ,18000.0               ,           ,Action|Romance|Thriller                                         ,James Drury                ,2636.0         ,Debra Paget                  ,English   ,USA                 ,              ,1000000.0    ,1956.0    ,110.0                 ,6.2       ,2.35        ,365.0
4369,Color          ,Claudia Sainte-Luce             ,89.0    ,3.0                   ,Vera Wilson                 ,31.0                  ,11278.0    ,Comedy|Drama                                                    ,Billy West                 ,67654.0        ,                             ,English   ,USA                 ,PG            ,             ,2006.0    ,68.0                  ,7.5       ,1.85        ,0.0
4370,Color          ,Scott Derrickson                ,104.0   ,71.0                  ,Jon Hamm                    ,18000.0               ,79363785.0 ,Drama|Sci-Fi|Thriller                                           ,James Brown                ,7346.0         ,Forrest Tucker               ,English   ,USA                 ,Approved      ,1000000.0    ,1949.0    ,102.0                 ,7.2       ,1.37        ,624.0
4371,Color          ,Mira Nair                       ,114.0   ,73.0                  ,Randeep Hooda               ,307.0                 ,13876974.0 ,Comedy|Drama|Romance                                            ,Mick Jagger                ,9638.0         ,Albert Maysles               ,English   ,USA                 ,PG-13         ,             ,2008.0    ,426.0                 ,7.2       ,1.85        ,0.0
4372,Color          ,Kenneth Lonergan                ,111.0   ,612.0                 ,Rory Culkin                 ,2000.0                ,9180275.0  ,Drama                                                           ,Daryl Sabara               ,21468.0        ,Magda Apanowicz              ,English   ,USA                 ,R             ,6000000.0    ,2013.0    ,550.0                 ,5.4       ,2.35        ,12000.0
4373,Color          ,Alfred Hitchcock                ,99.0    ,232.0                 ,John Forsythe               ,282.0                 ,           ,Comedy|Mystery|Romance                                          ,Juliet Stevenson           ,162.0          ,Niamh Cusack                 ,English   ,UK                  ,              ,1100000.0    ,2015.0    ,47.0                  ,7.0       ,1.85        ,75.0
4374,Color          ,Paul McGuigan                   ,110.0   ,1000.0                ,Morgan Freeman              ,13000.0               ,22494487.0 ,Crime|Drama|Mystery|Thriller                                    ,W. Earl Brown              ,36381.0        ,Rhea Perlman                 ,English   ,USA                 ,R             ,1000000.0    ,2012.0    ,374.0                 ,7.2       ,1.85        ,11000.0
4375,Color          ,Jamie Babbit                    ,85.0    ,849.0                 ,Clea DuVall                 ,1000.0                ,2199853.0  ,Comedy|Drama                                                    ,Michael Pollan             ,42389.0        ,Barbara Kowalcyk             ,English   ,USA                 ,PG            ,             ,2008.0    ,3.0                   ,7.9       ,1.78        ,37000.0
4376,Color          ,David Boyd                      ,113.0   ,449.0                 ,Drew Waters                 ,890.0                 ,2859955.0  ,Drama|Sport                                                     ,Rachel Hendrix             ,6110.0         ,Jason Burkey                 ,English   ,USA                 ,PG-13         ,             ,2011.0    ,264.0                 ,6.8       ,            ,0.0
4377,Color          ,Quentin Tarantino               ,99.0    ,455.0                 ,Steve Buscemi               ,16000.0               ,2812029.0  ,Crime|Drama|Thriller                                            ,Philip Seymour Hoffman     ,4195.0         ,Holland Taylor               ,English   ,USA                 ,R             ,1000000.0    ,1998.0    ,472.0                 ,6.7       ,1.85        ,392.0
4378,Black and White,Walter Lang                     ,83.0    ,51.0                  ,Nigel Bruce                 ,94.0                  ,           ,Drama|Family|Fantasy                                            ,J.K. Simmons               ,414345.0       ,Rainn Wilson                 ,English   ,USA                 ,PG-13         ,7500000.0    ,2007.0    ,3000.0                ,7.5       ,1.85        ,10000.0
4379,Color          ,Sergio Leone                    ,142.0   ,24.0                  ,Luigi Pistilli              ,16000.0               ,6100000.0  ,Western                                                         ,Ty Burrell                 ,31254.0        ,Kathleen Rose Perkins        ,English   ,USA                 ,R             ,             ,2014.0    ,439.0                 ,6.8       ,2.35        ,0.0
4380,Color          ,Anna Muylaert                   ,112.0   ,4.0                   ,Regina Casé                 ,61.0                  ,375723.0   ,Comedy|Drama                                                    ,Christopher Abbott         ,40425.0        ,Brady Corbet                 ,English   ,USA                 ,R             ,             ,2011.0    ,300.0                 ,6.9       ,2.35        ,0.0
4381,Color          ,Steve Taylor                    ,108.0   ,274.0                 ,Marshall Allman             ,1000.0                ,594904.0   ,Comedy|Drama                                                    ,Gaby Hoffmann              ,16594.0        ,Jake Lacy                    ,English   ,USA                 ,R             ,             ,2014.0    ,457.0                 ,6.8       ,2.35        ,0.0
4382,Color          ,Kurt Voss                       ,88.0    ,3.0                   ,Coyote Shivers              ,268.0                 ,58936.0    ,Comedy|Music                                                    ,Charlie McDermott          ,21746.0        ,Misty Upham                  ,English   ,USA                 ,R             ,1000000.0    ,2008.0    ,238.0                 ,7.2       ,1.85        ,0.0
4383,Color          ,Léa Pool                        ,97.0    ,                      ,                            ,                      ,24784.0    ,Documentary                                                     ,Sheryl Crow                ,9540.0         ,Merry Clayton                ,English   ,USA                 ,PG-13         ,1000000.0    ,2013.0    ,19.0                  ,7.4       ,1.78        ,14000.0
4384,Color          ,James David Pasternak           ,85.0    ,924.0                 ,Sarah Silverman             ,49000.0               ,7826.0     ,Comedy|Documentary                                              ,Robert Downey Jr.          ,5933.0         ,Angel David                  ,English   ,USA                 ,R             ,1000000.0    ,1997.0    ,104.0                 ,5.6       ,1.85        ,387.0
4385,Color          ,Laurent Bouhnik                 ,103.0   ,24.0                  ,Johnny Amaro                ,34.0                  ,           ,Drama                                                           ,Kevin Corrigan             ,2629.0         ,Vincent Pastore              ,English   ,UK                  ,R             ,1000000.0    ,1996.0    ,695.0                 ,6.8       ,1.85        ,227.0
4386,Color          ,Tom Sanchez                     ,110.0   ,0.0                   ,Antonio Arrué               ,3.0                   ,3830.0     ,Comedy|Drama                                                    ,Tom Wilkinson              ,82232.0        ,Lesley Sharp                 ,English   ,UK                  ,R             ,3500000.0    ,1997.0    ,891.0                 ,7.2       ,1.85        ,0.0
4387,Color          ,David Caffrey                   ,88.0    ,95.0                  ,Scott Adsit                 ,690.0                 ,           ,Adventure|Comedy|Drama                                          ,Ed Begley Jr.              ,11283.0        ,Colette Divine               ,English   ,USA                 ,PG            ,1000000.0    ,2006.0    ,659.0                 ,7.7       ,1.75        ,0.0
4388,Color          ,Adam Jay Epstein                ,76.0    ,227.0                 ,Denise Boutte               ,387.0                 ,           ,Comedy                                                          ,Justin Theroux             ,6084.0         ,Mary McCormack               ,English   ,USA                 ,R             ,1000000.0    ,2000.0    ,826.0                 ,7.0       ,2.35        ,671.0
4389,Black and White,Michael Curtiz                  ,100.0   ,94.0                  ,David Niven                 ,843.0                 ,           ,Action|Adventure|Romance|War                                    ,Daniel Roebuck             ,38893.0        ,Ella Joyce                   ,English   ,USA                 ,R             ,1000000.0    ,2002.0    ,282.0                 ,7.2       ,1.85        ,0.0
4390,Color          ,Justin Thomas Ostensen          ,99.0    ,5.0                   ,Kristin Booth               ,721.0                 ,           ,Thriller                                                        ,Odeya Rush                 ,47988.0        ,Ken Marino                   ,English   ,USA                 ,PG            ,58000000.0   ,2015.0    ,1000.0                ,6.4       ,2.35        ,35000.0
4391,Color          ,Brenton Spencer                 ,84.0    ,63.0                  ,Victor Zinck Jr.            ,380.0                 ,           ,Action|Horror|Mystery|Thriller                                  ,Sonja Sohn                 ,1976.0         ,Bonz Malone                  ,English   ,USA                 ,R             ,1000000.0    ,1998.0    ,38.0                  ,7.2       ,1.85        ,603.0
4392,Color          ,Rob Bowman                      ,91.0    ,117.0                 ,Jacob Vargas                ,584.0                 ,2850263.0  ,Adventure|Comedy|Sport                                          ,Wilford Brimley            ,983.0          ,Rick Macy                    ,English   ,USA                 ,PG-13         ,1000000.0    ,2001.0    ,81.0                  ,7.2       ,1.85        ,100.0
4393,Color          ,Ossie Davis                     ,97.0    ,148.0                 ,Cleavon Little              ,586.0                 ,           ,Action|Comedy                                                   ,Karisma Kapoor             ,2715.0         ,Jaya Bhaduri                 ,Hindi     ,India               ,              ,1000000.0    ,2000.0    ,186.0                 ,6.2       ,2.35        ,92.0
4394,Color          ,Jay Alaimo                      ,84.0    ,475.0                 ,Sabrina Carmichael          ,10000.0               ,           ,Horror                                                          ,Madeline Kahn              ,36559.0        ,Dom DeLuise                  ,English   ,USA                 ,R             ,11000000.0   ,1981.0    ,898.0                 ,6.9       ,2.35        ,0.0
4395,Color          ,Dylan Bank                      ,100.0   ,312.0                 ,Deirdre Lorenz              ,498.0                 ,           ,Horror                                                          ,Trey Parker                ,30396.0        ,Matt Stone                   ,English   ,USA                 ,NC-17         ,1000000.0    ,1997.0    ,203.0                 ,6.2       ,1.85        ,0.0
4396,Color          ,Rob McKittrick                  ,94.0    ,804.0                 ,Dane Cook                   ,16000.0               ,16101109.0 ,Comedy                                                          ,Zooey Deschanel            ,9233.0         ,Shea Whigham                 ,English   ,USA                 ,R             ,2500000.0    ,2003.0    ,552.0                 ,6.9       ,2.35        ,571.0
4397,Black and White,Shane Meadows                   ,90.0    ,68.0                  ,Gary Stretch                ,680.0                 ,6013.0     ,Crime|Drama|Thriller                                            ,David Arquette             ,1524.0         ,Kathryn Erbe                 ,English   ,USA                 ,R             ,1000000.0    ,1997.0    ,394.0                 ,7.0       ,1.85        ,166.0
4398,Color          ,                                ,        ,206.0                 ,John Jarratt                ,511.0                 ,           ,Drama|Horror|Thriller                                           ,Frances Fisher             ,3142.0         ,A.J. Buckley                 ,English   ,USA                 ,R             ,1000000.0    ,2002.0    ,400.0                 ,6.7       ,1.85        ,115.0
4399,Color          ,Jeff Burr                       ,92.0    ,147.0                 ,Clu Gulager                 ,448.0                 ,1400000.0  ,Action|Drama|Horror|Thriller                                    ,Cheech Marin               ,505.0          ,Robert Beltran               ,English   ,USA                 ,R             ,1000000.0    ,2000.0    ,625.0                 ,3.6       ,            ,24.0
4400,Color          ,Harry Gantz                     ,105.0   ,                      ,                            ,                      ,247740.0   ,Documentary|Drama                                               ,James Franco               ,19752.0        ,Olivia Crocicchia            ,English   ,USA                 ,R             ,             ,2013.0    ,733.0                 ,6.3       ,1.85        ,0.0
4401,Black and White,Guy Maddin                      ,73.0    ,3.0                   ,CindyMarie Small            ,14.0                  ,39659.0    ,Comedy|Horror|Musical                                           ,Shahir Kabaha              ,4999.0         ,Ranin Karim                  ,Arabic    ,Germany             ,              ,             ,2009.0    ,13.0                  ,7.4       ,1.85        ,0.0
4402,Color          ,Regardt van den Bergh           ,116.0   ,25.0                  ,Frank Rautenbach            ,412.0                 ,           ,Drama                                                           ,Leslie Bibb                ,46076.0        ,Chase Ellison                ,English   ,USA                 ,R             ,1000000.0    ,2006.0    ,835.0                 ,7.4       ,1.78        ,11000.0
4403,Color          ,Panos Cosmatos                  ,110.0   ,48.0                  ,Marilyn Norry               ,434.0                 ,56129.0    ,Sci-Fi|Thriller                                                 ,Steven Yeun                ,75633.0        ,Venida Evans                 ,English   ,USA                 ,R             ,             ,2014.0    ,71.0                  ,7.3       ,2.39        ,32000.0
4404,Color          ,Gareth Evans                    ,102.0   ,60.0                  ,Yayan Ruhian                ,1000.0                ,4105123.0  ,Action|Crime|Thriller                                           ,Shiri Appleby              ,3806.0         ,Kathleen Quinlan             ,English   ,USA                 ,PG-13         ,1000000.0    ,2003.0    ,577.0                 ,6.1       ,1.85        ,150.0
4405,Color          ,Matthew R. Anderson             ,89.0    ,252.0                 ,Vernon Wells                ,1000.0                ,           ,Action|Horror|Sci-Fi                                            ,Michael Imperioli          ,125114.0       ,Tom McCarthy                 ,English   ,USA                 ,PG-13         ,65000000.0   ,2009.0    ,559.0                 ,6.7       ,2.35        ,16000.0
4406,Color          ,Joe Marino                      ,76.0    ,0.0                   ,Anella Vastola              ,12.0                  ,           ,Horror                                                          ,Anwar Congo                ,23836.0        ,Syamsul Arifin               ,Indonesian,UK                  ,Not Rated     ,1000000.0    ,2012.0    ,3.0                   ,8.2       ,1.85        ,20000.0
4407,Color          ,Michael Curtiz                  ,82.0    ,269.0                 ,Claude Rains                ,2000.0                ,           ,Drama|Romance|War                                               ,Alex Gibney                ,10564.0        ,Greg D'Agostino              ,English   ,USA                 ,R             ,1000000.0    ,2007.0    ,125.0                 ,7.7       ,1.85        ,0.0
4408,Color          ,Joel Anderson                   ,89.0    ,5.0                   ,Rosie Traynor               ,12.0                  ,           ,Drama|Horror|Mystery|Thriller                                   ,Pelé                       ,1290.0         ,Ahmet Ertegun                ,English   ,UK                  ,PG-13         ,1000000.0    ,2006.0    ,7.0                   ,7.3       ,1.85        ,587.0
4409,Color          ,Shimit Amin                     ,150.0   ,20.0                  ,Shazahn Padamsee            ,964.0                 ,           ,Comedy|Drama                                                    ,Kumar Gaurav               ,56.0           ,Aasheekaa Bathija            ,English   ,USA                 ,Unrated       ,             ,2004.0    ,3.0                   ,7.4       ,            ,32.0
4410,Color          ,Douglas Trumbull                ,89.0    ,42.0                  ,Ron Rifkin                  ,844.0                 ,           ,Drama|Sci-Fi                                                    ,Mira Sorvino               ,455.0          ,Melissa Gilbert              ,English   ,USA                 ,PG-13         ,             ,2000.0    ,922.0                 ,5.7       ,            ,25.0
4411,Color          ,John G. Avildsen                ,145.0   ,794.0                 ,Burgess Meredith            ,13000.0               ,117235247.0,Drama|Sport                                                     ,Josh Swanson               ,2482.0         ,Anthony Powell               ,English   ,New Zealand         ,PG            ,1000000.0    ,2013.0    ,24.0                  ,7.6       ,1.85        ,0.0
4412,Color          ,Mona Fastvold                   ,91.0    ,9.0                   ,Brady Corbet                ,321.0                 ,           ,Drama                                                           ,G.W. Krauss                ,1220.0         ,Jason Bateman                ,English   ,Denmark             ,G             ,1000000.0    ,2014.0    ,8.0                   ,6.8       ,            ,0.0
4413,Color          ,John Carpenter                  ,89.0    ,606.0                 ,Hal Holbrook                ,2000.0                ,21378000.0 ,Fantasy|Horror                                                  ,Matthew Ziff               ,606.0          ,Raquel Elizabeth Ames        ,English   ,USA                 ,PG-13         ,1000000.0    ,2012.0    ,984.0                 ,5.6       ,1.85        ,706.0
4414,Color          ,Tony Richardson                 ,121.0   ,69.0                  ,Susannah York               ,883.0                 ,           ,Adventure|Comedy|History                                        ,Emraan Hashmi              ,1524.0         ,Sunil Shetty                 ,Hindi     ,India               ,              ,1500000.0    ,2005.0    ,668.0                 ,4.8       ,            ,31.0
4415,Color          ,Levan Gabriadze                 ,83.0    ,142.0                 ,Renee Olstead               ,707.0                 ,31537320.0 ,Horror|Mystery|Thriller                                         ,Lena Dunham                ,30160.0        ,Dee Wallace                  ,English   ,USA                 ,R             ,900000.0     ,2009.0    ,962.0                 ,6.4       ,1.85        ,0.0
4416,Color          ,Martin Scorsese                 ,110.0   ,595.0                 ,Albert Brooks               ,22000.0               ,           ,Crime|Drama                                                     ,David Hyde Pierce          ,20176.0        ,Nathaniel Parker             ,English   ,USA                 ,R             ,500000.0     ,2010.0    ,298.0                 ,6.8       ,1.85        ,0.0
4417,Color          ,Joe Dante                       ,91.0    ,725.0                 ,Robert Picardo              ,1000.0                ,17986000.0 ,Horror                                                          ,Harvey Fierstein           ,2735.0         ,Josh Pais                    ,English   ,USA                 ,R             ,1000000.0    ,1998.0    ,230.0                 ,6.1       ,1.85        ,157.0
4418,Color          ,Terence Young                   ,110.0   ,177.0                 ,Jack Lord                   ,650.0                 ,16067035.0 ,Action|Adventure|Thriller                                       ,Patrick Renna              ,1434.0         ,Adrienne Frantz              ,English   ,USA                 ,R             ,1000000.0    ,1999.0    ,231.0                 ,5.2       ,            ,27.0
4419,Color          ,Bradley Parker                  ,86.0    ,300.0                 ,Ingrid Bolsø Berdal         ,1000.0                ,18112929.0 ,Horror|Mystery|Sci-Fi|Thriller                                  ,Yul Vazquez                ,334.0          ,James Lorinz                 ,English   ,USA                 ,R             ,             ,1996.0    ,71.0                  ,6.9       ,1.85        ,43.0
4420,Color          ,Clive Barker                    ,86.0    ,100.0                 ,Ashley Laurence             ,266.0                 ,14564027.0 ,Fantasy|Horror                                                  ,Judy Greer                 ,1938.0         ,Jamie Kennedy                ,English   ,USA                 ,R             ,1000000.0    ,2000.0    ,571.0                 ,6.0       ,1.85        ,210.0
4421,Color          ,Harold Cronk                    ,120.0   ,295.0                 ,Robin Givens                ,634.0                 ,20773070.0 ,Drama                                                           ,Will Rothhaar              ,397.0          ,Hallee Hirsh                 ,English   ,USA                 ,              ,1000000.0    ,2009.0    ,261.0                 ,6.3       ,1.78        ,143.0
4422,Color          ,Jeff Wadlow                     ,90.0    ,683.0                 ,Gary Cole                   ,1000.0                ,10042266.0 ,Drama|Horror|Mystery|Thriller                                   ,Jordana Spiro              ,3228.0         ,Jonathon Trent               ,English   ,USA                 ,Not Rated     ,1000000.0    ,2006.0    ,163.0                 ,6.1       ,1.85        ,244.0
4423,Color          ,Takao Okawara                   ,99.0    ,3.0                   ,Naomi Nishida               ,43.0                  ,10037390.0 ,Action|Adventure|Drama|Sci-Fi|Thriller                          ,Nora Zehetner              ,1048.0         ,Meredith Hagner              ,English   ,USA                 ,R             ,1000000.0    ,2015.0    ,171.0                 ,5.5       ,2.39        ,793.0
4424,Color          ,Derek Cianfrance                ,112.0   ,616.0                 ,Mike Vogel                  ,33000.0               ,9701559.0  ,Drama|Romance                                                   ,Michael Rapaport           ,4862.0         ,Ian Bohen                    ,English   ,USA                 ,R             ,1000000.0    ,2006.0    ,645.0                 ,6.9       ,1.85        ,0.0
4425,Color          ,Duncan Tucker                   ,103.0   ,226.0                 ,Felicity Huffman            ,2000.0                ,9013113.0  ,Adventure|Comedy|Drama                                          ,Frances Bay                ,377.0          ,Veronica Cartwright          ,English   ,USA                 ,R             ,             ,1997.0    ,490.0                 ,5.6       ,            ,17.0
4426,Color          ,William Brent Bell              ,83.0    ,128.0                 ,Claudiu Trandafir           ,403.0                 ,53245055.0 ,Horror                                                          ,Scott Levy                 ,534.0          ,Jennifer Sky                 ,English   ,USA                 ,R             ,1000000.0    ,2005.0    ,361.0                 ,1.9       ,1.78        ,128.0
4427,Color          ,Russ Meyer                      ,109.0   ,44.0                  ,Cynthia Myers               ,503.0                 ,9000000.0  ,Comedy|Drama|Music                                              ,David Keith                ,783.0          ,Jesse Hutch                  ,English   ,Germany             ,R             ,1000000.0    ,2006.0    ,288.0                 ,4.1       ,1.85        ,42.0
4428,Black and White,Robert D. Webb                  ,89.0    ,102.0                 ,Neville Brand               ,356.0                 ,           ,Drama|Romance|Western                                           ,Lynn Cohen                 ,480.0          ,Heather Bucha                ,English   ,USA                 ,R             ,1500000.0    ,2001.0    ,436.0                 ,5.4       ,1.85        ,47.0
4429,Color          ,Davis Guggenheim                ,96.0    ,                      ,Al Gore                     ,861.0                 ,23808111.0 ,Documentary                                                     ,Kenny Johnston             ,3499.0         ,Gabriel Reyes                ,Spanish   ,Mexico              ,Not Rated     ,1000000.0    ,2013.0    ,9.0                   ,6.8       ,1.85        ,0.0
4430,Black and White,Allan Dwan                      ,109.0   ,88.0                  ,Richard Jaeckel             ,183.0                 ,           ,Action|Drama|Romance|War                                        ,Rasheed Naz                ,876.0          ,Javed Sheikh                 ,Urdu      ,Pakistan            ,              ,1000000.0    ,2015.0    ,5.0                   ,7.0       ,            ,259.0
4431,Color          ,Martin Scorsese                 ,122.0   ,184.0                 ,Keith Richards              ,543.0                 ,5355376.0  ,Biography|Documentary|Music                                     ,Ilene Graff                ,9190.0         ,Laura Breckenridge           ,English   ,USA                 ,Not Rated     ,1000000.0    ,2006.0    ,403.0                 ,6.7       ,1.85        ,501.0
4432,Color          ,Eli Roth                        ,100.0   ,389.0                 ,Richard Burgi               ,640.0                 ,7186670.0  ,Adventure|Horror                                                ,Jason Ritter               ,1359.0         ,Amy Sedaris                  ,English   ,USA                 ,              ,1000000.0    ,2014.0    ,490.0                 ,5.8       ,1.78        ,903.0
4433,Color          ,Andrew Steggall                 ,109.0   ,30.0                  ,Alex Lawther                ,202.0                 ,           ,Drama|Family|Romance                                            ,Nicole Randall Johnson     ,1420.0         ,James Eckhouse               ,English   ,USA                 ,R             ,1000000.0    ,2006.0    ,275.0                 ,6.2       ,            ,138.0
