color          ,director_name                   ,duration,actor_3_facebook_likes,actor_2_name                ,actor_1_facebook_likes,gross    ,genres                                                          ,actor_1_name               ,num_voted_users,actor_3_name                 ,language  ,country             ,content_rating,budget     ,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Color          ,Risa Bramon Garcia              ,101     ,612                   ,Dave Chappelle              ,1000                  ,6851636  ,Comedy|Drama|Romance                                            ,Joseph Gordon-Levitt       ,190494         ,Tony Danza                   ,English   ,USA                 ,R             ,3000000    ,2013      ,19000                 ,6.6       ,2.35        ,33000
Color          ,Brian Klugman                   ,102     ,10000                 ,Bradley Cooper              ,24000                 ,11434867 ,Drama|Mystery|Romance|Thriller                                  ,Clint Eastwood             ,36381          ,John Hillerman               ,English   ,USA                 ,R             ,5500000    ,1973      ,742                   ,7.6       ,2.35        ,0
Color          ,Matt Piedmont                   ,84      ,546                   ,Adrian Martinez             ,8000                  ,5895238  ,Comedy|Western                                                  ,Scarlett Johansson         ,96129          ,T.J. Thyne                   ,English   ,USA                 ,R             ,7000000    ,2001      ,12000                 ,7.4       ,1.85        ,5000
Color          ,Raymond De Felitta              ,104     ,130                   ,Curtiss Cook                ,3000                  ,6670712  ,Comedy|Drama                                                    ,Kate Winslet               ,14786          ,Kris Marshall                ,English   ,UK                  ,R             ,5500000    ,2001      ,1000                  ,7.1       ,1.85        ,0
Color          ,John Michael McDonagh           ,96      ,28                    ,Fionnula Flanagan           ,3000                  ,5359774  ,Comedy|Crime|Thriller                                           ,Stephen Macht              ,1955           ,Angelo Rossitto              ,English   ,USA                 ,R             ,           ,1980      ,110                   ,3.4       ,2.35        ,438
Color          ,Deb Hagan                       ,94      ,664                   ,Alona Tal                   ,1000                  ,4693919  ,Comedy                                                          ,Jean-Baptiste Maunier      ,44151          ,Gérard Jugnot                ,French    ,France              ,PG-13         ,5500000    ,2004      ,86                    ,7.9       ,2.35        ,0
Color          ,Sofia Coppola                   ,90      ,826                   ,Kathleen Turner             ,4000                  ,4859475  ,Drama|Romance                                                   ,Paul Sorvino               ,5548           ,Claudia Ferri                ,English   ,Canada              ,R             ,5000000    ,2003      ,210                   ,6.7       ,1.85        ,352
Color          ,Mark Herman                     ,97      ,286                   ,Annette Badland             ,1000                  ,4595000  ,Comedy|Drama|Music|Romance                                      ,Alexis Dziena              ,18792          ,Franky G                     ,English   ,USA                 ,R             ,5000000    ,2003      ,436                   ,6.6       ,1.85        ,1000
Color          ,Zach Cregger                    ,90      ,263                   ,Windell Middlebrooks        ,373                   ,4542775  ,Comedy|Romance                                                  ,Ruby Dee                   ,59524          ,Danny Aiello                 ,English   ,USA                 ,R             ,6500000    ,1989      ,652                   ,7.9       ,1.85        ,0
Color          ,Zach Braff                      ,106     ,379                   ,Josh Gad                    ,17000                 ,3588432  ,Comedy|Drama                                                    ,Sarah Michelle Gellar      ,3754           ,Joey Lauren Adams            ,English   ,USA                 ,R             ,5500000    ,2001      ,902                   ,4.9       ,2.35        ,113
Color          ,Mark Tarlov                     ,96      ,353                   ,Dylan Baker                 ,4000                  ,4394936  ,Comedy|Drama|Fantasy|Romance                                    ,Jean-Pierre Léaud          ,15267          ,Jean-Pierre Darroussin       ,French    ,Finland             ,Not Rated     ,3850000    ,2011      ,67                    ,7.2       ,1.85        ,0
Color          ,                                ,44      ,724                   ,Jason Dohring               ,937                   ,         ,Crime|Drama|Mystery                                             ,Philippe Nahon             ,87244          ,Jo Prestia                   ,French    ,France              ,Not Rated     ,           ,2002      ,46                    ,7.4       ,2.35        ,13000
Color          ,John Cameron Mitchell           ,95      ,179                   ,Miriam Shor                 ,263                   ,3029081  ,Comedy|Drama|Music|Musical                                      ,Lindsay Kay Hayward        ,1658           ,Shinobu Terajima             ,Japanese  ,Japan               ,Unrated       ,5500000    ,2013      ,17                    ,6.1       ,1.85        ,543
Color          ,Sheldon Lettich                 ,99      ,82                    ,Ryan Bollman                ,97                    ,3273588  ,Action|Drama                                                    ,Anupam Kher                ,70233          ,Madhavan                     ,Hindi     ,India               ,Not Rated     ,           ,2006      ,227                   ,8.4       ,2.35        ,0
Color          ,Jon Knautz                      ,93      ,34                    ,Monda Scott                 ,397                   ,         ,Drama|Horror|Mystery|Thriller                                   ,Kim Shaw                   ,605            ,David Dastmalchian           ,English   ,USA                 ,              ,           ,2014      ,697                   ,6.2       ,2.35        ,679
Color          ,Billy Ray                       ,99      ,491                   ,Rosario Dawson              ,4000                  ,2207975  ,Drama|History                                                   ,Jim Gaffigan               ,3788           ,Mike Eshaq                   ,English   ,USA                 ,R             ,9000000    ,2011      ,39                    ,5.3       ,1.85        ,1000
Color          ,David Atkins                    ,95      ,15                    ,Lynne Thigpen               ,244                   ,2025238  ,Comedy|Crime|Drama|Thriller                                     ,Jon Hamm                   ,15315          ,Ron Silver                   ,English   ,USA                 ,R             ,5250000    ,2007      ,543                   ,5         ,1.85        ,915
Color          ,Patrick Stettner                ,84      ,152                   ,Tony Devon                  ,944                   ,1028337  ,Drama|Thriller                                                  ,Bob Hoskins                ,4471           ,Shane Meadows                ,English   ,UK                  ,R             ,           ,1999      ,680                   ,7.7       ,1.85        ,484
Color          ,Sam Peckinpah                   ,144     ,242                   ,Warren Oates                ,682                   ,         ,Action|Adventure|Western                                        ,Aksel Hennie               ,79353          ,Julie R. Ølgaard             ,Norwegian ,Norway              ,R             ,30300000   ,2011      ,52                    ,7.6       ,2.39        ,23000
Color          ,Jonathan Levine                 ,99      ,362                   ,Aaron Yoo                   ,976                   ,2077046  ,Comedy|Drama|Romance                                            ,Russell Tovey              ,13227          ,Bronagh Gallagher            ,English   ,UK                  ,Not Rated     ,4000000    ,2012      ,567                   ,6.3       ,2.35        ,11000
Black and White,Michael Crichton                ,110     ,20                    ,Michael Elphick             ,187                   ,         ,Adventure|Crime|Drama|Thriller                                  ,Campbell Scott             ,4976           ,Gordon Pinsent               ,English   ,Canada              ,PG-13         ,6000000    ,2004      ,259                   ,7.6       ,1.85        ,989
Color          ,Lynne Ramsay                    ,97      ,53                    ,Bryan Dick                  ,631                   ,267194   ,Drama                                                           ,Samantha Morton            ,2894           ,Colin Farrell                ,English   ,Norway              ,PG-13         ,5500000    ,2014      ,0                     ,5.6       ,            ,0
Color          ,Sylvio Tabet                    ,107     ,284                   ,Kari Wuhrer                 ,721                   ,869325   ,Action|Adventure|Fantasy|Sci-Fi                                 ,Teresa Wright              ,21049          ,George Voskovec              ,English   ,USA                 ,PG            ,5100000    ,1980      ,191                   ,7.3       ,1.85        ,0
Color          ,Rick Bieber                     ,90      ,316                   ,Kendrick Cross              ,767                   ,399611   ,Biography|Drama|Sport                                           ,Abhishek Bachchan          ,3266           ,Prateik                      ,Hindi     ,India               ,R             ,           ,2011      ,282                   ,6.2       ,            ,421
Color          ,Claude Chabrol                  ,104     ,27                    ,Nathalie Baye               ,173                   ,181798   ,Drama                                                           ,Lin Shaye                  ,109214         ,Leigh Whannell               ,English   ,USA                 ,PG-13         ,5000000    ,2013      ,618                   ,6.6       ,2.35        ,35000
Color          ,Shana Feste                     ,96      ,71                    ,Zoë Kravitz                 ,1000                  ,115862   ,Drama|Romance                                                   ,Emmanuelle Vaugier         ,188679         ,Shawnee Smith                ,English   ,USA                 ,R             ,4000000    ,2005      ,654                   ,6.6       ,1.85        ,0
               ,Wayne Wang                      ,104     ,451                   ,Russell Wong                ,974                   ,1346503  ,Drama|History                                                   ,Bradley Cooper             ,126893         ,Sumalee Montano              ,English   ,USA                 ,PG-13         ,15000000   ,2016      ,338                   ,7.3       ,2.35        ,33000
Color          ,Joey Lauren Adams               ,97      ,90                    ,Diane Ladd                  ,596                   ,117560   ,Drama|Romance                                                   ,Bam Margera                ,67992          ,Chris Pontius                ,English   ,USA                 ,R             ,5000000    ,2002      ,362                   ,6.6       ,1.85        ,0
Color          ,Peter Cattaneo                  ,107     ,419                   ,Olivia Williams             ,773                   ,54606    ,Comedy|Crime|Romance                                            ,Billy Burke                ,13523          ,Gabriel Bateman              ,English   ,USA                 ,PG-13         ,4900000    ,2016      ,509                   ,6.9       ,2.35        ,0
Color          ,Fred Zinnemann                  ,117     ,898                   ,Jane Fonda                  ,11000                 ,         ,Drama                                                           ,Johanna Braddy             ,76828          ,Christopher Nicholas Smith   ,English   ,USA                 ,R             ,5000000    ,2011      ,438                   ,5.8       ,1.85        ,24000
Color          ,S.R. Bindler                    ,85      ,499                   ,Scott Glenn                 ,11000                 ,36497    ,Comedy                                                          ,Lin Shaye                  ,31915          ,Daren Kagasoff               ,English   ,USA                 ,PG-13         ,5000000    ,2014      ,707                   ,4.4       ,2.35        ,18000
Black and White,Tony Kaye                       ,152     ,0                     ,Pat Buchanan                ,103                   ,23807    ,Documentary                                                     ,John Saxon                 ,49820          ,Jennifer Rubin               ,English   ,USA                 ,X             ,4500000    ,1987      ,449                   ,6.6       ,1.85        ,0
Color          ,Greg Marcks                     ,85      ,407                   ,Barbara Hershey             ,861                   ,         ,Comedy|Crime|Drama                                              ,Busy Philipps              ,79916          ,Wendell Pierce               ,English   ,USA                 ,R             ,5000000    ,2015      ,562                   ,7.1       ,2.35        ,15000
Color          ,Perry Lang                      ,76      ,259                   ,Kevin Tighe                 ,636                   ,         ,Action|Drama|Thriller                                           ,Eugenio Derbez             ,22105          ,Hugo Stiglitz                ,Spanish   ,Mexico              ,PG-13         ,5000000    ,2013      ,89                    ,7.6       ,1.85        ,14000
Color          ,Jake Goldberger                 ,87      ,99                    ,M. Emmet Walsh              ,592                   ,         ,Drama|Mystery|Thriller                                          ,Matt Shively               ,51204          ,Alisha Boe                   ,English   ,USA                 ,R             ,5000000    ,2012      ,119                   ,4.6       ,1.85        ,26000
Color          ,Stefan Ruzowitzky               ,95      ,874                   ,Olivia Wilde                ,16000                 ,65804    ,Crime|Drama|Thriller                                            ,Richard Burton             ,6359           ,Victor Mature                ,English   ,USA                 ,Unrated       ,5000000    ,1953      ,422                   ,6.8       ,2.2         ,0
Color          ,Vic Sarin                       ,101     ,130                   ,Aidan Quinn                 ,933                   ,         ,Drama|Family                                                    ,Burt Kwouk                 ,19596          ,Catherine Schell             ,English   ,UK                  ,G             ,5000000    ,1975      ,278                   ,7.1       ,2.35        ,620
Color          ,William Kaufman                 ,90      ,787                   ,Sean Cook                   ,848                   ,         ,Action|Thriller                                                 ,Johnny Depp                ,30765          ,Yaphet Kotto                 ,English   ,USA                 ,R             ,8500000    ,1991      ,618                   ,4.9       ,1.85        ,963
Color          ,                                ,240     ,334                   ,Blake Ritson                ,805                   ,         ,Comedy|Drama|Romance                                            ,Charlize Theron            ,105568         ,Pruitt Taylor Vince          ,English   ,USA                 ,R             ,4500000    ,2003      ,844                   ,7.3       ,1.85        ,0
Color          ,David Cronenberg                ,89      ,15                    ,Leslie Carlson              ,391                   ,         ,Horror|Mystery|Sci-Fi|Thriller                                  ,James Mason                ,22123          ,Paul Lukas                   ,English   ,USA                 ,Approved      ,5000000    ,1954      ,53                    ,7.2       ,1.37        ,0
Color          ,Cédric Klapisch                 ,111     ,269                   ,Cécile De France            ,809                   ,3895664  ,Comedy|Drama                                                    ,Richard Cabral             ,31791          ,Molly Ephraim                ,English   ,USA                 ,R             ,5000000    ,2014      ,358                   ,5         ,1.78        ,10000
Color          ,Kate Barker-Froyland            ,86      ,444                   ,Shawn Parsons               ,11000                 ,20200    ,Drama|Music                                                     ,Anthony Hopkins            ,161972         ,Dexter Fletcher              ,English   ,USA                 ,PG            ,5000000    ,1980      ,754                   ,8.2       ,2.35        ,9000
Color          ,Barbet Schroeder                ,115     ,400                   ,Chris Penn                  ,33000                 ,31874869 ,Crime|Mystery|Thriller                                          ,Matthew McConaughey        ,326494         ,Denis O'Hare                 ,English   ,USA                 ,R             ,5000000    ,2013      ,3000                  ,8         ,2.35        ,65000
Color          ,Martin Koolhoven                ,103     ,19                    ,Tygo Gernandt               ,163                   ,542860   ,Drama|History|War                                               ,Olivia Wilde               ,28513          ,Donald Glover                ,English   ,USA                 ,PG-13         ,3300000    ,2015      ,830                   ,5.2       ,2.35        ,0
               ,Charles Matthau                 ,90      ,1000                  ,Michael Jai White           ,2000                  ,         ,Comedy|Crime|Thriller                                           ,Callum Rennie              ,845580         ,Jorja Fox                    ,English   ,USA                 ,R             ,9000000    ,2000      ,651                   ,8.5       ,2.35        ,40000
Black and White,John Frankenheimer              ,133     ,28                    ,Paul Scofield               ,343                   ,         ,Thriller|War                                                    ,James Lafferty             ,85688          ,Garrett Ryan                 ,English   ,USA                 ,R             ,5000000    ,2013      ,407                   ,6.5       ,2.35        ,23000
Color          ,Christopher M. Bessette         ,88      ,57                    ,John Billingsley            ,978                   ,15059    ,Drama|Thriller                                                  ,Ethan Suplee               ,114797         ,Brian O'Halloran             ,English   ,USA                 ,R             ,5000000    ,2006      ,898                   ,7.4       ,1.85        ,0
Color          ,Prachya Pinkaew                 ,111     ,380                   ,Nathan Jones                ,778                   ,11905519 ,Action|Crime|Drama|Thriller                                     ,Julie Walters              ,98354          ,Jamie Draven                 ,English   ,UK                  ,R             ,5000000    ,2000      ,203                   ,7.7       ,1.85        ,0
Color          ,Gary Sinyor                     ,94      ,136                   ,Frank Finlay                ,722                   ,69582    ,Comedy                                                          ,Steve Carell               ,115813         ,Jim Rash                     ,English   ,USA                 ,PG-13         ,5000000    ,2013      ,468                   ,7.4       ,1.85        ,22000
Color          ,                                ,25      ,220                   ,Belinda Stewart-Wilson      ,229                   ,         ,Comedy|Romance                                                  ,William Schallert          ,3571           ,Helen Martin                 ,English   ,USA                 ,R             ,5000000    ,1991      ,413                   ,5.1       ,1.85        ,232
Color          ,Gurinder Chadha                 ,112     ,397                   ,Parminder Nagra             ,883                   ,32541719 ,Comedy|Drama|Romance|Sport                                      ,Tony Bonner                ,5894           ,Tom Burlinson                ,English   ,Australia           ,PG            ,3500000    ,1982      ,155                   ,7.3       ,2.35        ,0
Color          ,John Sayles                     ,141     ,501                   ,Edie Falco                  ,688                   ,3064356  ,Drama|Romance                                                   ,Frank Welker               ,2448           ,Alice Playten                ,English   ,USA                 ,G             ,5000000    ,1999      ,804                   ,5         ,1.33        ,122
Color          ,Preston A. Whitmore II          ,95      ,255                   ,Wayne Brady                 ,592                   ,7009668  ,Action|Sport                                                    ,John Beasley               ,11622          ,June Carter Cash             ,English   ,USA                 ,PG-13         ,5000000    ,1997      ,130                   ,7.2       ,1.85        ,1000
Color          ,Ashish R. Mohan                 ,141     ,61                    ,Mithun Chakraborty          ,634                   ,352684   ,Action|Comedy                                                   ,Faye Dunaway               ,10564          ,Diana Scarwid                ,English   ,USA                 ,R             ,5000000    ,1981      ,485                   ,6.7       ,1.85        ,0
Color          ,Jaume Balagueró                 ,85      ,6                     ,Pablo Rosso                 ,37                    ,27024    ,Horror                                                          ,Zooey Deschanel            ,74875          ,Steve Coogan                 ,English   ,USA                 ,R             ,5000000    ,2011      ,3000                  ,6.4       ,1.85        ,11000
Color          ,Stewart Raffill                 ,105     ,10                    ,Alexis Biesiada             ,25                    ,531806   ,Musical                                                         ,William Hurt               ,11744          ,David Kross                  ,English   ,Canada              ,PG-13         ,           ,2016      ,845                   ,7.1       ,2.35        ,0
Color          ,George Roy Hill                 ,129     ,417                   ,Robert Shaw                 ,1000                  ,159600000,Comedy|Crime|Drama                                              ,Bernie Mac                 ,4345           ,Chrystale Wilson             ,English   ,USA                 ,R             ,4500000    ,1998      ,597                   ,5.6       ,1.85        ,575
Color          ,Hugh Hudson                     ,125     ,249                   ,Ben Cross                   ,368                   ,58800000 ,Biography|Drama|Sport                                           ,Mekhi Phifer               ,17333          ,John Heard                   ,English   ,USA                 ,R             ,5000000    ,2001      ,835                   ,6.2       ,1.85        ,0
Color          ,Darren Grant                    ,116     ,476                   ,Kimberly Elise              ,907                   ,50382128 ,Comedy|Drama|Romance                                            ,Ben Feldman                ,49948          ,Perdita Weeks                ,English   ,USA                 ,R             ,5000000    ,2014      ,200                   ,6.1       ,1.85        ,14000
Color          ,Scott Hicks                     ,105     ,35                    ,Armin Mueller-Stahl         ,509                   ,35811509 ,Biography|Drama|Music|Romance                                   ,Boris Kodjoe               ,5975           ,Sharon Leal                  ,Spanish   ,USA                 ,R             ,5000000    ,2014      ,694                   ,5.2       ,1.85        ,0
Color          ,Joseph Gordon-Levitt            ,90      ,694                   ,Scarlett Johansson          ,23000                 ,24475193 ,Comedy|Drama|Romance                                            ,Jurnee Smollett-Bell       ,6915           ,Diahann Carroll              ,English   ,USA                 ,R             ,6000000    ,1997      ,434                   ,7.3       ,1.85        ,599
Color          ,Clint Eastwood                  ,105     ,258                   ,Richard Bull                ,16000                 ,         ,Mystery|Western                                                 ,Kristen Stewart            ,86077          ,Seth Gilliam                 ,English   ,USA                 ,PG-13         ,5000000    ,2014      ,2000                  ,7.5       ,1.85        ,45000
Color          ,Terry Zwigoff                   ,111     ,722                   ,Steve Buscemi               ,19000                 ,6200756  ,Comedy|Drama                                                    ,Gene Tierney               ,2498           ,Jean Simmons                 ,English   ,USA                 ,Approved      ,5000000    ,1954      ,440                   ,6.6       ,2.55        ,376
Color          ,Richard Eyre                    ,91      ,548                   ,Jim Broadbent               ,14000                 ,1292119  ,Biography|Drama|Romance                                         ,Sylvester Stallone         ,12519          ,Persis Khambatta             ,English   ,USA                 ,R             ,5000000    ,1981      ,970                   ,6.4       ,1.85        ,0
Color          ,William Sachs                   ,95      ,60                    ,Avery Schreiber             ,113                   ,         ,Comedy|Sci-Fi                                                   ,Kane Hodder                ,22961          ,Scott Reeves                 ,English   ,USA                 ,R             ,5000000    ,1989      ,120                   ,4.5       ,1.85        ,1000
Color          ,Christophe Barratier            ,97      ,57                    ,François Berléand           ,517                   ,3629758  ,Drama|Music                                                     ,Nia Vardalos               ,102071         ,Lainie Kazan                 ,English   ,USA                 ,PG            ,5000000    ,2002      ,312                   ,6.6       ,1.85        ,5000
Color          ,Émile Gaudreault                ,92      ,71                    ,Luke Kirby                  ,636                   ,6239558  ,Comedy|Drama                                                    ,James Franco               ,108683         ,Rachel Korine                ,English   ,USA                 ,R             ,5000000    ,2012      ,892                   ,5.3       ,2.35        ,25000
Color          ,James Cox                       ,104     ,93                    ,Louis Lombardi              ,715                   ,1056102  ,Crime|Drama|Mystery|Thriller                                    ,Donald Pleasence           ,20815          ,Mitchell Ryan                ,English   ,USA                 ,R             ,5000000    ,1995      ,152                   ,4.9       ,1.85        ,0
Color          ,Spike Lee                       ,120     ,388                   ,John Savage                 ,782                   ,27545445 ,Drama                                                           ,Maribel Verdú              ,91377          ,María Aura                   ,Spanish   ,Mexico              ,R             ,2000000    ,2001      ,43                    ,7.7       ,1.85        ,0
Color          ,James Toback                    ,99      ,781                   ,Eric Stoltz                 ,4000                  ,56007    ,Comedy|Crime|Drama|Romance|Thriller                             ,Peter Serafinowicz         ,395921         ,Rafe Spall                   ,English   ,UK                  ,R             ,4000000    ,2004      ,427                   ,8         ,2.35        ,19000
Color          ,Aki Kaurismäki                  ,93      ,36                    ,Kati Outinen                ,232                   ,611709   ,Comedy|Drama                                                    ,Jessica Lowndes            ,7904           ,Haley Bennett                ,English   ,USA                 ,PG-13         ,5000000    ,2008      ,984                   ,3.8       ,1.85        ,562
Color          ,Gaspar Noé                      ,99      ,9                     ,Albert Dupontel             ,56                    ,753501   ,Crime|Drama|Mystery|Thriller                                    ,Matthew McConaughey        ,23202          ,Miriam Colon                 ,English   ,USA                 ,R             ,5000000    ,1996      ,189                   ,7.6       ,2.35        ,0
Color          ,Hitoshi Matsumoto               ,99      ,16                    ,Hitoshi Matsumoto           ,31                    ,22770    ,Comedy|Drama                                                    ,Donald Pleasence           ,29629          ,Ellie Cornell                ,English   ,USA                 ,R             ,5000000    ,1988      ,120                   ,5.9       ,1.85        ,0
Color          ,Rakeysh Omprakash Mehra         ,157     ,199                   ,Steven Mackintosh           ,397                   ,2197331  ,Comedy|Drama|History|Romance                                    ,Thomas F. Wilson           ,10624          ,Clayton Rohner               ,English   ,USA                 ,R             ,5000000    ,1986      ,190                   ,6.2       ,2.35        ,0
Color          ,Collin Schiffli                 ,90      ,290                   ,John Heard                  ,934                   ,         ,Drama                                                           ,Steve Guttenberg           ,14995          ,Ellen Barkin                 ,English   ,USA                 ,R             ,5000000    ,1982      ,796                   ,7.2       ,1.85        ,0
Color          ,George Ratliff                  ,96      ,38                    ,Cree Kelly                  ,472                   ,27445    ,Action|Comedy|Drama|Thriller                                    ,David Carradine            ,7973           ,Robert Beltran               ,English   ,USA                 ,PG            ,5000000    ,1983      ,400                   ,6.3       ,1.85        ,0
Color          ,David Wain                      ,96      ,139                   ,Ken Marino                  ,4000                  ,766487   ,Comedy|Romance                                                  ,Warren Christie            ,47227          ,Andrew Airlie                ,English   ,USA                 ,PG-13         ,5000000    ,2011      ,270                   ,5.2       ,1.33        ,0
Color          ,Shane Meadows                   ,90      ,222                   ,Paddy Considine             ,5000                  ,18434    ,Comedy|Drama                                                    ,Clifton Collins Jr.        ,61151          ,Paul Dooley                  ,English   ,USA                 ,R             ,8000000    ,2008      ,934                   ,6.9       ,2.35        ,0
Color          ,Morten Tyldum                   ,100     ,27                    ,Synnøve Macody Lund         ,286                   ,1196752  ,Crime|Drama|Thriller                                            ,Sterling Jerins            ,48675          ,Sahajak Boonthanakit         ,English   ,USA                 ,R             ,5000000    ,2015      ,78                    ,6.8       ,1.85        ,16000
Color          ,Jon Wright                      ,94      ,114                   ,Richard Coyle               ,796                   ,         ,Comedy|Horror|Sci-Fi|Thriller                                   ,Vanna Bonta                ,15345          ,Rip Torn                     ,English   ,USA                 ,PG            ,8000000    ,1982      ,982                   ,6.2       ,1.85        ,0
Color          ,Michael McGowan                 ,98      ,149                   ,Adam Butcher                ,393                   ,795126   ,Comedy|Drama|Sport                                              ,Gina Lollobrigida          ,2017           ,Finlay Currie                ,English   ,USA                 ,              ,5000000    ,1959      ,333                   ,6.2       ,2.2         ,270
Color          ,Liv Ullmann                     ,129     ,0                     ,Jessica Chastain            ,631                   ,         ,Drama|Romance                                                   ,Fred Willard               ,9509           ,Russell Peters               ,English   ,USA                 ,R             ,5000000    ,2016      ,706                   ,3.5       ,            ,11000
Color          ,Jeannot Szwarc                  ,103     ,32                    ,Bill Erwin                  ,208                   ,         ,Drama|Fantasy|Romance                                           ,Eddie Cibrian              ,2326           ,Wood Harris                  ,English   ,USA                 ,PG-13         ,8000000    ,2009      ,578                   ,6.1       ,1.85        ,738
Color          ,Rohan Sippy                     ,128     ,47                    ,Bipasha Basu                ,374                   ,563699   ,Action|Crime|Drama|Thriller                                     ,Gary Cooper                ,3519           ,Adolphe Menjou               ,English   ,USA                 ,Unrated       ,800000     ,1932      ,164                   ,6.6       ,1.37        ,213
Color          ,James Wan                       ,106     ,482                   ,Barbara Hershey             ,852                   ,83574831 ,Fantasy|Horror|Thriller                                         ,Donald Faison              ,1180           ,Lauren London                ,English   ,USA                 ,R             ,5000000    ,2016      ,509                   ,4.5       ,            ,740
Color          ,Darren Lynn Bousman             ,95      ,651                   ,Tony Nappo                  ,1000                  ,87025093 ,Horror|Mystery                                                  ,Lara Jill Miller           ,5164           ,Mona Marshall                ,English   ,USA                 ,PG            ,5000000    ,2000      ,45                    ,5.9       ,1.85        ,207
Color          ,Dan Trachtenberg                ,104     ,82                    ,John Gallagher Jr.          ,14000                 ,71897215 ,Drama|Horror|Mystery|Sci-Fi|Thriller                            ,Macaulay Culkin            ,40274          ,Eva Amurri Martino           ,English   ,USA                 ,PG-13         ,5000000    ,2004      ,835                   ,6.9       ,1.85        ,0
Color          ,Jeff Tremaine                   ,87      ,218                   ,Steve-O                     ,608                   ,64267897 ,Comedy|Documentary                                              ,Marie-Josée Croze          ,24921          ,Marina Hands                 ,French    ,Canada              ,R             ,6000000    ,2003      ,28                    ,7.7       ,2.35        ,0
Color          ,David F. Sandberg               ,81      ,300                   ,Amiah Miller                ,2000                  ,56536016 ,Horror                                                          ,Robert Shaw                ,8930           ,Nicol Williamson             ,English   ,USA                 ,PG            ,5000000    ,1976      ,249                   ,6.6       ,1.85        ,672
Color          ,Henry Joost                     ,94      ,434                   ,Sprague Grayden             ,581                   ,104007828,Horror                                                          ,Brendan Fehr               ,7319           ,Izabella Miko                ,English   ,USA                 ,R             ,5000000    ,2001      ,591                   ,5.3       ,1.85        ,327
Color          ,Stiles White                    ,89      ,704                   ,Shelley Hennig              ,852                   ,50820940 ,Fantasy|Horror                                                  ,Harrison Ford              ,13587          ,Franco Nero                  ,English   ,UK                  ,PG            ,5000000    ,1978      ,794                   ,6.3       ,2.35        ,729
Color          ,Chuck Russell                   ,88      ,150                   ,Heather Langenkamp          ,506                   ,44793200 ,Action|Fantasy|Horror|Thriller                                  ,Fran Drescher              ,21416          ,Michael Richards             ,English   ,USA                 ,PG-13         ,5000000    ,1989      ,448                   ,7         ,1.85        ,0
Color          ,Joel Edgerton                   ,108     ,458                   ,Allison Tolman              ,1000                  ,43771291 ,Mystery|Thriller                                                ,Linda Cardellini           ,67853          ,Shirley Jones                ,English   ,USA                 ,R             ,           ,2006      ,936                   ,7         ,2.35        ,0
Color          ,Eugenio Derbez                  ,115     ,83                    ,Jessica Lindsey             ,399                   ,44456509 ,Comedy|Drama                                                    ,Natasha Lyonne             ,9427           ,Jessica Walter               ,English   ,USA                 ,R             ,5000000    ,1998      ,778                   ,6.6       ,1.85        ,462
Color          ,Henry Joost                     ,96      ,113                   ,Brendon Eggertsen           ,235                   ,53884821 ,Horror                                                          ,Claudia Cardinale          ,216005         ,Jack Elam                    ,English   ,Italy               ,PG-13         ,5000000    ,1968      ,423                   ,8.6       ,2.35        ,10000
Color          ,Henry Koster                    ,135     ,275                   ,Jean Simmons                ,726                   ,36000000 ,Drama|History                                                   ,Jon Favreau                ,15053          ,Jonathan Silverman           ,English   ,USA                 ,R             ,5000000    ,2001      ,585                   ,6.4       ,1.85        ,393
Color          ,Blake Edwards                   ,113     ,80                    ,Herbert Lom                 ,462                   ,         ,Comedy|Crime|Mystery                                            ,Kevin Spacey               ,260607         ,Benedict Wong                ,English   ,UK                  ,R             ,5000000    ,2009      ,572                   ,7.9       ,2.35        ,47000
Color          ,Rachel Talalay                  ,93      ,581                   ,Tom Arnold                  ,40000                 ,34872293 ,Comedy|Fantasy|Horror|Thriller                                  ,Miranda Cosgrove           ,2719           ,Carter Jenkins               ,English   ,USA                 ,PG-13         ,           ,2006      ,847                   ,5.4       ,1.85        ,249
Color          ,Patty Jenkins                   ,109     ,592                   ,Bruce Dern                  ,9000                  ,34468224 ,Biography|Crime|Drama|Thriller                                  ,Norbert Ferrer             ,296            ,Chloe Hollings               ,English   ,UK                  ,              ,5000000    ,2010      ,0                     ,6.9       ,1.78        ,89
Color          ,Richard Fleischer               ,127     ,51                    ,Robert J. Wilke             ,617                   ,         ,Adventure|Drama|Family|Fantasy|Sci-Fi                           ,Bruce Greenwood            ,26720          ,Simon Baker                  ,English   ,Canada              ,R             ,5000000    ,1997      ,900                   ,7.7       ,2.35        ,920
Color          ,Christopher Landon              ,101     ,332                   ,Gloria Sandoval             ,510                   ,32453345 ,Fantasy|Horror|Thriller                                         ,Lambert Wilson             ,12411          ,Olivier Rabourdin            ,French    ,France              ,PG-13         ,4000000    ,2010      ,135                   ,7.2       ,2.35        ,0
Black and White,David Lynch                     ,124     ,452                   ,Anne Bancroft               ,12000                 ,         ,Biography|Drama                                                 ,Alan Rickman               ,12233          ,Greg Collins                 ,English   ,USA                 ,PG-13         ,5000000    ,2008      ,579                   ,6.8       ,2.35        ,0
Color          ,Jean-Marc Vallée                ,117     ,896                   ,Jennifer Garner             ,11000                 ,27296514 ,Biography|Drama                                                 ,Cassandra Peterson         ,881            ,Bess Armstrong               ,English   ,USA                 ,R             ,5000000    ,1982      ,162                   ,6.2       ,            ,323
